inputs;outputs
0.0, 0.054137664346481054, 0.05731990704879938, 0.07900852052672347, 0.0030935808197989174, 0.009280742459396751, 0.07272727272727272, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.0317092034029389, 0.0317092034029389, 0.03402938901778809, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.05491105955143078, 0.05731990704879938, 0.07900852052672347, 0.002320185614849188, 0.008507347254447023, 0.07272727272727272, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.030162412993039442, 0.030162412993039442, 0.03248259860788863, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.05568445475638051, 0.05731990704879938, 0.07900852052672347, 0.0015467904098994587, 0.007733952049497293, 0.07272727272727272, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.028615622583139984, 0.028615622583139984, 0.030935808197989172, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.05645784996133024, 0.05731990704879938, 0.07900852052672347, 7.733952049497294E-4, 0.0069605568445475635, 0.07272727272727272, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.027068832173240527, 0.027068832173240527, 0.029389017788089715, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.05723124516627997, 0.060418280402788536, 0.07900852052672347, 0.0030935808197989174, 0.006187161639597835, 0.06818181818181818, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.025522041763341066, 0.025522041763341066, 0.027842227378190254, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.058004640371229696, 0.060418280402788536, 0.07900852052672347, 0.002320185614849188, 0.005413766434648105, 0.06818181818181818, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.02397525135344161, 0.02397525135344161, 0.026295436968290797, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.05877803557617943, 0.060418280402788536, 0.07900852052672347, 0.0015467904098994587, 0.004640371229698376, 0.06818181818181818, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.02242846094354215, 0.02242846094354215, 0.02474864655839134, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 1.0, 0.0
0.0, 0.05955143078112916, 0.060418280402788536, 0.07900852052672347, 7.733952049497294E-4, 0.0038669760247486465, 0.06818181818181818, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.02088167053364269, 0.02088167053364269, 0.02320185614849188, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 1.0, 0.0
0.0, 0.060324825986078884, 0.09759876065065841, 0.07900852052672347, 0.006187161639597835, 0.0030935808197989174, 0.06363636363636363, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.019334880123743233, 0.019334880123743233, 0.02165506573859242, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.06496519721577726, 0.09759876065065841, 0.07900852052672347, 0.005413766434648105, 0.002320185614849188, 0.06363636363636363, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.017788089713843776, 0.017788089713843776, 0.020108275328692964, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.06960556844547564, 0.09759876065065841, 0.07900852052672347, 0.004640371229698376, 0.0015467904098994587, 0.06363636363636363, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.016241299303944315, 0.016241299303944315, 0.018561484918793503, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.07424593967517401, 0.09759876065065841, 0.07900852052672347, 0.0038669760247486465, 7.733952049497294E-4, 0.06363636363636363, 0.5, 0.0, 0.0, 0.0, 0.0, 0.02320185614849188, 0.014694508894044857, 0.014694508894044857, 0.017014694508894045, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.07888631090487239, 0.09759876065065841, 0.8892331525948877, 0.0030935808197989174, 0.0897138437741686, 0.06363636363636363, 0.25, 1.0, 1.0, 1.0, 1.0, 0.02474864655839134, 0.014694508894044857, 0.014694508894044857, 0.017014694508894045, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.08352668213457076, 0.09759876065065841, 0.8892331525948877, 0.002320185614849188, 0.08894044856921887, 0.06363636363636363, 0.25, 1.0, 1.0, 1.0, 1.0, 0.02320185614849188, 0.014694508894044857, 0.014694508894044857, 0.017014694508894045, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.08816705336426914, 0.09759876065065841, 0.8892331525948877, 0.0015467904098994587, 0.08816705336426914, 0.06363636363636363, 0.25, 1.0, 1.0, 1.0, 1.0, 0.02242846094354215, 0.013921113689095127, 0.013921113689095127, 0.016241299303944315, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.09280742459396751, 0.09759876065065841, 0.8892331525948877, 7.733952049497294E-4, 0.08739365815931942, 0.06363636363636363, 0.25, 1.0, 1.0, 1.0, 1.0, 0.02088167053364269, 0.013921113689095127, 0.013921113689095127, 0.016241299303944315, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.09744779582366589, 0.18977536793183578, 0.8892331525948877, 0.0030935808197989174, 0.08662026295436968, 0.05909090909090909, 0.25, 1.0, 1.0, 1.0, 1.0, 0.020108275328692964, 0.013147718484145398, 0.013147718484145398, 0.015467904098994586, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.10208816705336426, 0.18977536793183578, 0.8892331525948877, 0.002320185614849188, 0.08584686774941995, 0.05909090909090909, 0.25, 1.0, 1.0, 1.0, 1.0, 0.018561484918793503, 0.013147718484145398, 0.013147718484145398, 0.015467904098994586, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.10672853828306264, 0.18977536793183578, 0.8892331525948877, 0.0015467904098994587, 0.08507347254447023, 0.05909090909090909, 0.25, 1.0, 1.0, 1.0, 1.0, 0.017788089713843776, 0.01237432327919567, 0.01237432327919567, 0.014694508894044857, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.11136890951276102, 0.18977536793183578, 0.8892331525948877, 7.733952049497294E-4, 0.0843000773395205, 0.05909090909090909, 0.25, 1.0, 1.0, 1.0, 1.0, 0.016241299303944315, 0.01237432327919567, 0.01237432327919567, 0.014694508894044857, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.18948182521268367, 0.18667699457784662, 0.8892331525948877, 0.0030935808197989174, 0.08352668213457076, 0.05454545454545454, 0.25, 1.0, 1.0, 1.0, 1.0, 0.015467904098994586, 0.01160092807424594, 0.01160092807424594, 0.013921113689095127, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 0.0, 1.0
0.0, 0.18870843000773396, 0.18667699457784662, 0.8892331525948877, 0.002320185614849188, 0.08275328692962104, 0.05454545454545454, 0.25, 1.0, 1.0, 1.0, 1.0, 0.013921113689095127, 0.01160092807424594, 0.01160092807424594, 0.013921113689095127, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 0.0, 1.0
0.0, 0.18793503480278423, 0.18667699457784662, 0.8892331525948877, 0.0015467904098994587, 0.08197989172467131, 0.05454545454545454, 0.25, 1.0, 1.0, 1.0, 1.0, 0.013147718484145398, 0.01082753286929621, 0.01082753286929621, 0.013147718484145398, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.1871616395978345, 0.18667699457784662, 0.8892331525948877, 7.733952049497294E-4, 0.08120649651972157, 0.05454545454545454, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01160092807424594, 0.01082753286929621, 0.01082753286929621, 0.013147718484145398, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.18638824439288476, 0.7931835786212239, 0.8892331525948877, 0.06496519721577726, 0.08043310131477185, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01082753286929621, 0.010054137664346482, 0.010054137664346482, 0.01237432327919567, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.18561484918793503, 0.7931835786212239, 0.8892331525948877, 0.06419180201082754, 0.07965970610982212, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.009280742459396751, 0.010054137664346482, 0.010054137664346482, 0.01237432327919567, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.1848414539829853, 0.7931835786212239, 0.8892331525948877, 0.0634184068058778, 0.07888631090487239, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.008507347254447023, 0.009280742459396751, 0.009280742459396751, 0.01160092807424594, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.1840680587780356, 0.7931835786212239, 0.8892331525948877, 0.06264501160092807, 0.07811291569992267, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.0069605568445475635, 0.009280742459396751, 0.009280742459396751, 0.01160092807424594, 1.0, 1.0, 1.0, 1.0;0.0, 0.0, 1.0, 0.0
0.0, 0.18329466357308585, 0.7931835786212239, 0.8892331525948877, 0.061871616395978345, 0.07733952049497293, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.006187161639597835, 0.008507347254447023, 0.008507347254447023, 0.01082753286929621, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.19412219644238204, 0.7931835786212239, 0.8892331525948877, 0.06109822119102862, 0.0765661252900232, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.006187161639597835, 0.008507347254447023, 0.008507347254447023, 0.01082753286929621, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.19876256767208042, 0.7931835786212239, 0.8892331525948877, 0.060324825986078884, 0.07579273008507348, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.0069605568445475635, 0.007733952049497293, 0.007733952049497293, 0.010054137664346482, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.2034029389017788, 0.7931835786212239, 0.8892331525948877, 0.05955143078112916, 0.07501933488012374, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.0069605568445475635, 0.007733952049497293, 0.007733952049497293, 0.010054137664346482, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.20804331013147717, 0.7931835786212239, 0.8892331525948877, 0.05877803557617943, 0.07424593967517401, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.007733952049497293, 0.0069605568445475635, 0.0069605568445475635, 0.009280742459396751, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.21268368136117555, 0.7931835786212239, 0.8892331525948877, 0.058004640371229696, 0.07347254447022429, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.007733952049497293, 0.0069605568445475635, 0.0069605568445475635, 0.009280742459396751, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.21732405259087392, 0.7931835786212239, 0.8892331525948877, 0.05723124516627997, 0.07269914926527456, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.008507347254447023, 0.006187161639597835, 0.006187161639597835, 0.008507347254447023, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.2219644238205723, 0.7931835786212239, 0.8892331525948877, 0.05645784996133024, 0.07192575406032482, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.008507347254447023, 0.006187161639597835, 0.006187161639597835, 0.008507347254447023, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.2266047950502707, 0.7931835786212239, 0.8892331525948877, 0.05568445475638051, 0.0711523588553751, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.009280742459396751, 0.005413766434648105, 0.005413766434648105, 0.007733952049497293, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.23124516627996908, 0.7931835786212239, 0.8892331525948877, 0.05491105955143078, 0.07037896365042537, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.009280742459396751, 0.005413766434648105, 0.005413766434648105, 0.007733952049497293, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.23588553750966745, 0.7931835786212239, 0.8892331525948877, 0.054137664346481054, 0.06960556844547564, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.010054137664346482, 0.004640371229698376, 0.004640371229698376, 0.0069605568445475635, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.24052590873936583, 0.7931835786212239, 0.8892331525948877, 0.05336426914153132, 0.06883217324052592, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.010054137664346482, 0.004640371229698376, 0.004640371229698376, 0.0069605568445475635, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.2451662799690642, 0.7931835786212239, 0.8892331525948877, 0.05259087393658159, 0.06805877803557618, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01082753286929621, 0.0038669760247486465, 0.0038669760247486465, 0.006187161639597835, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.24980665119876258, 0.7931835786212239, 0.8892331525948877, 0.051817478731631866, 0.06728538283062645, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01082753286929621, 0.0038669760247486465, 0.0038669760247486465, 0.006187161639597835, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 1.0, 0.0
0.0, 0.25444702242846096, 0.7931835786212239, 0.8892331525948877, 0.05104408352668213, 0.06651198762567673, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01160092807424594, 0.0030935808197989174, 0.0030935808197989174, 0.005413766434648105, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.2590873936581593, 0.7931835786212239, 0.8892331525948877, 0.050270688321732405, 0.065738592420727, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01160092807424594, 0.0030935808197989174, 0.0030935808197989174, 0.005413766434648105, 0.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 1.0, 0.0, 0.0
0.0, 0.308584686774942, 0.7931835786212239, 0.8892331525948877, 0.04949729311678268, 0.06496519721577726, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01237432327919567, 0.002320185614849188, 0.002320185614849188, 0.004640371229698376, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.30935808197989173, 0.7931835786212239, 0.8892331525948877, 0.050270688321732405, 0.065738592420727, 0.05, 0.25, 1.0, 1.0, 1.0, 1.0, 0.01237432327919567, 0.002320185614849188, 0.002320185614849188, 0.004640371229698376, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31013147718484146, 0.7931835786212239, 0.8892331525948877, 0.05104408352668213, 0.06651198762567673, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.013147718484145398, -7.733952049497294E-4, -7.733952049497294E-4, 0.0038669760247486465, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.3109048723897912, 0.7931835786212239, 0.8892331525948877, 0.051817478731631866, 0.06728538283062645, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.013147718484145398, -7.733952049497294E-4, -7.733952049497294E-4, 0.0038669760247486465, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31167826759474093, 0.7931835786212239, 0.8892331525948877, 0.05259087393658159, 0.06805877803557618, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.013921113689095127, -7.733952049497294E-4, -7.733952049497294E-4, 0.0030935808197989174, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31245166279969067, 0.7931835786212239, 0.8892331525948877, 0.05336426914153132, 0.06883217324052592, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.013921113689095127, -7.733952049497294E-4, -7.733952049497294E-4, 0.0030935808197989174, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31322505800464034, 0.7931835786212239, 0.8892331525948877, 0.054137664346481054, 0.06960556844547564, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.014694508894044857, -7.733952049497294E-4, -7.733952049497294E-4, 0.002320185614849188, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.3139984532095901, 0.7931835786212239, 0.8892331525948877, 0.05491105955143078, 0.07037896365042537, 0.05, 0.25, 1.0, 0.0, 0.0, 1.0, 0.014694508894044857, -7.733952049497294E-4, -7.733952049497294E-4, 0.002320185614849188, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.3147718484145398, 0.7931835786212239, 0.8892331525948877, 0.05568445475638051, 0.0711523588553751, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.015467904098994586, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31554524361948955, 0.7931835786212239, 0.8892331525948877, 0.05645784996133024, 0.07192575406032482, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.015467904098994586, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.3163186388244393, 0.7931835786212239, 0.8892331525948877, 0.05723124516627997, 0.07269914926527456, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.016241299303944315, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.317092034029389, 0.7931835786212239, 0.8892331525948877, 0.058004640371229696, 0.07347254447022429, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.016241299303944315, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.31786542923433875, 0.7931835786212239, 0.8892331525948877, 0.05877803557617943, 0.07424593967517401, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.017014694508894045, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 1.0, 0.0, 0.0
0.0, 0.25986078886310904, 0.7931835786212239, 0.8892331525948877, 0.05955143078112916, 0.07501933488012374, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.017014694508894045, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.31786542923433875, 0.7931835786212239, 0.8892331525948877, 0.05877803557617943, 0.07424593967517401, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.016241299303944315, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.317092034029389, 0.7931835786212239, 0.8892331525948877, 0.058004640371229696, 0.07347254447022429, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.014694508894044857, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.3163186388244393, 0.7931835786212239, 0.8892331525948877, 0.05723124516627997, 0.07269914926527456, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.013921113689095127, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.31554524361948955, 0.7931835786212239, 0.8892331525948877, 0.05645784996133024, 0.07192575406032482, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.01237432327919567, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.3147718484145398, 0.7931835786212239, 0.8892331525948877, 0.05568445475638051, 0.0711523588553751, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.01160092807424594, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.3139984532095901, 0.7931835786212239, 0.8892331525948877, 0.05491105955143078, 0.07037896365042537, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.010054137664346482, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.31322505800464034, 0.7931835786212239, 0.8892331525948877, 0.054137664346481054, 0.06960556844547564, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.009280742459396751, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
0.0, 0.31245166279969067, 0.7931835786212239, 0.8892331525948877, 0.05336426914153132, 0.06883217324052592, 0.05, 0.25, 1.0, 0.0, 0.0, 0.0, 0.007733952049497293, -7.733952049497294E-4, -7.733952049497294E-4, -7.733952049497294E-4, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;1.0, 0.0, 0.0, 0.0
